priority_id,headword,gloss_en,part_of_speech,first_lesson_number,lesson_frequency,occurrence_count,linked_entry_count,avg_confidence,lessons_json,lesson_number
FCN-VP-00208,tochān,,,24,2,2,0,0.4,"[24, 26]",24
FCN-VP-00209,tēpahtihquetl,,,24,2,2,0,0.4,"[24, 31]",24
FCN-VP-00210,whichever,,,24,2,2,0,0.4,"[24, 25]",24
FCN-VP-00888,caltlamachtihcan,,,24,1,1,0,0.4,[24],24
FCN-VP-00889,chicuēyiya,,,24,1,1,0,0.4,[24],24
FCN-VP-00890,elizquia,,,24,1,1,0,0.4,[24],24
FCN-VP-00891,elizquiah,,,24,1,1,0,0.4,[24],24
FCN-VP-00892,elqui,,,24,1,1,0,0.4,[24],24
FCN-VP-00893,huālla,,,24,1,1,0,0.4,[24],24
FCN-VP-00894,huāllacān,,,24,1,1,0,0.4,[24],24
FCN-VP-00895,huāllauh,,,24,1,1,0,0.4,[24],24
FCN-VP-00896,huāllayaya,,,24,1,1,0,0.4,[24],24
FCN-VP-00897,huāllayayah,,,24,1,1,0,0.4,[24],24
FCN-VP-00898,huāllazquia,,,24,1,1,0,0.4,[24],24
FCN-VP-00899,huāllazquiah,,,24,1,1,0,0.4,[24],24
FCN-VP-00900,huāllohui,,,24,1,1,0,0.4,[24],24
FCN-VP-00901,huāllohuih,,,24,1,1,0,0.4,[24],24
FCN-VP-00902,ihhuiya,,,24,1,1,0,0.4,[24],24
FCN-VP-00903,inelizquiah,,,24,1,1,0,0.4,[24],24
FCN-VP-00904,inhuallazceh,,,24,1,1,0,0.4,[24],24
FCN-VP-00905,inhuallazquiah,,,24,1,1,0,0.4,[24],24
FCN-VP-00906,inhuāllahqueh,,,24,1,1,0,0.4,[24],24
FCN-VP-00907,inhuāllayayah,,,24,1,1,0,0.4,[24],24
FCN-VP-00908,inhuāllohuih,,,24,1,1,0,0.4,[24],24
FCN-VP-00909,inihhuiah,,,24,1,1,0,0.4,[24],24
