priority_id,headword,gloss_en,part_of_speech,first_lesson_number,lesson_frequency,occurrence_count,linked_entry_count,avg_confidence,lessons_json,lesson_number
FCN-VP-00001,tlen,alternative spelling of tlein,pron,1,32,32,1,0.9,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",31
FCN-VP-00002,huan,and,conj,2,24,24,1,0.9,"[2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 31]",31
FCN-VP-00004,tequitl,work,noun,10,16,16,1,0.9,"[10, 12, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31]",31
FCN-VP-00005,īcā,,,4,14,14,0,0.4,"[4, 6, 7, 8, 9, 11, 12, 19, 22, 23, 27, 29, 31, 32]",31
FCN-VP-00006,cequin,,,8,14,14,0,0.4,"[8, 9, 11, 17, 19, 21, 24, 25, 26, 27, 29, 30, 31, 32]",31
FCN-VP-00008,tlachīhualiztli,,,6,12,12,0,0.4,"[6, 12, 14, 15, 16, 17, 19, 23, 24, 25, 28, 31]",31
FCN-VP-00010,questions,,,2,11,11,0,0.4,"[2, 4, 7, 8, 9, 18, 19, 21, 22, 29, 31]",31
FCN-VP-00011,ōme,,,4,11,11,0,0.4,"[4, 6, 10, 18, 19, 20, 23, 27, 28, 29, 31]",31
FCN-VP-00013,huanya,,,6,9,9,0,0.4,"[6, 7, 8, 12, 13, 24, 25, 26, 31]",31
FCN-VP-00016,quēniuhqui,,,3,7,7,0,0.4,"[3, 8, 9, 10, 18, 19, 31]",31
FCN-VP-00019,quēmman,,,7,7,7,0,0.4,"[7, 11, 13, 19, 22, 29, 31]",31
FCN-VP-00020,tlamantli,thing.,noun,8,7,7,1,0.9,"[8, 19, 21, 22, 27, 29, 31]",31
FCN-VP-00022,cāmpa,,,19,7,7,0,0.4,"[19, 22, 23, 25, 26, 27, 31]",31
FCN-VP-00025,achtohui,first.,adj,7,6,6,1,0.9,"[7, 19, 21, 22, 29, 31]",31
FCN-VP-00026,nouhquiya,,,7,6,6,0,0.4,"[7, 19, 22, 27, 29, 31]",31
FCN-VP-00027,nicān,,,3,5,5,0,0.4,"[3, 22, 26, 27, 31]",31
FCN-VP-00028,tlahtolpāmitl,,,6,5,5,0,0.4,"[6, 13, 24, 25, 31]",31
FCN-VP-00029,īchān,,,7,5,5,0,0.4,"[7, 12, 24, 25, 31]",31
FCN-VP-00030,tlacualli,Food.,noun,18,5,5,1,0.9,"[18, 19, 22, 25, 31]",31
FCN-VP-00034,mācēhualli,,,3,4,4,0,0.4,"[3, 11, 29, 31]",31
FCN-VP-00038,tlapōhualiztli,,,4,4,4,0,0.4,"[4, 5, 13, 31]",31
FCN-VP-00040,change,,,5,4,4,0,0.4,"[5, 15, 25, 31]",31
FCN-VP-00044,pēhua,,,7,4,4,0,0.4,"[7, 23, 29, 31]",31
FCN-VP-00047,yohui,,,8,4,4,0,0.4,"[8, 22, 24, 31]",31
FCN-VP-00048,hueliz,,,11,4,4,0,0.4,"[11, 22, 29, 31]",31
FCN-VP-00049,quēna,,,11,4,4,0,0.4,"[11, 19, 27, 31]",31
FCN-VP-00050,tlan,,,11,4,4,0,0.4,"[11, 22, 29, 31]",31
FCN-VP-00056,noque,,,19,4,4,0,0.4,"[19, 21, 22, 31]",31
FCN-VP-00058,monequi,,,21,4,4,0,0.4,"[21, 22, 29, 31]",31
FCN-VP-00059,xiquihcuilo,,,21,4,4,0,0.4,"[21, 22, 29, 31]",31
FCN-VP-00069,tlahtlaniliztli,,,4,3,3,0,0.4,"[4, 21, 31]",31
FCN-VP-00073,quichīhua,,,7,3,3,0,0.4,"[7, 22, 31]",31
FCN-VP-00074,quinequi,,,7,3,3,0,0.4,"[7, 24, 31]",31
FCN-VP-00085,quicui,,,13,3,3,0,0.4,"[13, 22, 31]",31
FCN-VP-00086,tohhuantin,,,13,3,3,0,0.4,"[13, 19, 31]",31
FCN-VP-00087,mochīhua,,,17,3,3,0,0.4,"[17, 22, 31]",31
FCN-VP-00089,chicken,,,18,3,3,0,0.4,"[18, 27, 31]",31
FCN-VP-00090,cualli,Something good; a good thing.,noun,19,3,3,1,0.9,"[19, 29, 31]",31
FCN-VP-00092,nochi,all.,det,19,3,3,1,0.9,"[19, 22, 31]",31
FCN-VP-00095,quīza,,,19,3,3,0,0.4,"[19, 29, 31]",31
FCN-VP-00097,tlahco,,,21,3,3,0,0.4,"[21, 22, 31]",31
FCN-VP-00133,tlami,"to end, to finish",verb,7,2,2,1,0.9,"[7, 31]",31
FCN-VP-00134,ītōnal,,,7,2,2,0,0.4,"[7, 31]",31
FCN-VP-00137,itōcah,,,8,2,2,0,0.4,"[8, 31]",31
FCN-VP-00144,inintōcah,,,9,2,2,0,0.4,"[9, 31]",31
FCN-VP-00156,tequitiz,,,12,2,2,0,0.4,"[12, 31]",31
FCN-VP-00162,quīzqui,,,15,2,2,0,0.4,"[15, 31]",31
FCN-VP-00174,ticnequih,,,19,2,2,0,0.4,"[19, 31]",31
FCN-VP-00193,axcualli,,,22,2,2,0,0.4,"[22, 31]",31
FCN-VP-00197,quitequihuia,,,22,2,2,0,0.4,"[22, 31]",31
FCN-VP-00198,tlamiya,,,22,2,2,0,0.4,"[22, 31]",31
FCN-VP-00200,caltēnno,,,23,2,2,0,0.4,"[23, 31]",31
FCN-VP-00201,quēnnopa,,,23,2,2,0,0.4,"[23, 31]",31
FCN-VP-00204,īnacaztlan,,,23,2,2,0,0.4,"[23, 31]",31
FCN-VP-00209,tēpahtihquetl,,,24,2,2,0,0.4,"[24, 31]",31
FCN-VP-00213,cualāntli,,,29,2,2,0,0.4,"[29, 31]",31
FCN-VP-00214,nēci,,,29,2,2,0,0.4,"[29, 31]",31
FCN-VP-00215,-tozquia,,,30,2,2,0,0.4,"[30, 31]",31
