priority_id,headword,gloss_en,part_of_speech,first_lesson_number,lesson_frequency,occurrence_count,linked_entry_count,avg_confidence,lessons_json,lesson_number
FCN-VP-00001,tlen,alternative spelling of tlein,pron,1,32,32,1,0.9,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",29
FCN-VP-00002,huan,and,conj,2,24,24,1,0.9,"[2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 31]",29
FCN-VP-00003,nahuatl,something having a clear and pleasant sound.,noun,1,16,16,1,0.9,"[1, 2, 3, 4, 5, 6, 7, 9, 11, 12, 14, 15, 16, 20, 28, 29]",29
FCN-VP-00004,tequitl,work,noun,10,16,16,1,0.9,"[10, 12, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31]",29
FCN-VP-00005,īcā,,,4,14,14,0,0.4,"[4, 6, 7, 8, 9, 11, 12, 19, 22, 23, 27, 29, 31, 32]",29
FCN-VP-00006,cequin,,,8,14,14,0,0.4,"[8, 9, 11, 17, 19, 21, 24, 25, 26, 27, 29, 30, 31, 32]",29
FCN-VP-00010,questions,,,2,11,11,0,0.4,"[2, 4, 7, 8, 9, 18, 19, 21, 22, 29, 31]",29
FCN-VP-00011,ōme,,,4,11,11,0,0.4,"[4, 6, 10, 18, 19, 20, 23, 27, 28, 29, 31]",29
FCN-VP-00017,ēyi,,,4,7,7,0,0.4,"[4, 10, 19, 23, 27, 28, 29]",29
FCN-VP-00019,quēmman,,,7,7,7,0,0.4,"[7, 11, 13, 19, 22, 29, 31]",29
FCN-VP-00020,tlamantli,thing.,noun,8,7,7,1,0.9,"[8, 19, 21, 22, 27, 29, 31]",29
FCN-VP-00021,each,,,10,7,7,0,0.4,"[10, 11, 13, 17, 21, 27, 29]",29
FCN-VP-00023,quipiya,,,3,6,6,0,0.4,"[3, 4, 20, 22, 27, 29]",29
FCN-VP-00025,achtohui,first.,adj,7,6,6,1,0.9,"[7, 19, 21, 22, 29, 31]",29
FCN-VP-00026,nouhquiya,,,7,6,6,0,0.4,"[7, 19, 22, 27, 29, 31]",29
FCN-VP-00034,mācēhualli,,,3,4,4,0,0.4,"[3, 11, 29, 31]",29
FCN-VP-00044,pēhua,,,7,4,4,0,0.4,"[7, 23, 29, 31]",29
FCN-VP-00045,quēntzin,,,7,4,4,0,0.4,"[7, 22, 27, 29]",29
FCN-VP-00048,hueliz,,,11,4,4,0,0.4,"[11, 22, 29, 31]",29
FCN-VP-00050,tlan,,,11,4,4,0,0.4,"[11, 22, 29, 31]",29
FCN-VP-00058,monequi,,,21,4,4,0,0.4,"[21, 22, 29, 31]",29
FCN-VP-00059,xiquihcuilo,,,21,4,4,0,0.4,"[21, 22, 29, 31]",29
FCN-VP-00081,nochipa,,,12,3,3,0,0.4,"[12, 13, 29]",29
FCN-VP-00090,cualli,Something good; a good thing.,noun,19,3,3,1,0.9,"[19, 29, 31]",29
FCN-VP-00095,quīza,,,19,3,3,0,0.4,"[19, 29, 31]",29
FCN-VP-00100,human,,,24,3,3,0,0.4,"[24, 29, 32]",29
FCN-VP-00124,cemilhuitl,,,7,2,2,0,0.4,"[7, 29]",29
FCN-VP-00129,quiitta,,,7,2,2,0,0.4,"[7, 29]",29
FCN-VP-00140,quicocōa,,,8,2,2,0,0.4,"[8, 29]",29
FCN-VP-00150,chīchīltic,,,10,2,2,0,0.4,"[10, 29]",29
FCN-VP-00188,tiquixmati,,,21,2,2,0,0.4,"[21, 29]",29
FCN-VP-00213,cualāntli,,,29,2,2,0,0.4,"[29, 31]",29
FCN-VP-00214,nēci,,,29,2,2,0,0.4,"[29, 31]",29
FCN-VP-01135,ahhuayohua,,,29,1,1,0,0.4,[29],29
FCN-VP-01136,cheneh,,,29,1,1,0,0.4,[29],29
FCN-VP-01137,chickenpox,,,29,1,1,0,0.4,[29],29
FCN-VP-01138,cocoliztli,"illness, disease",noun,29,1,1,1,0.9,[29],29
FCN-VP-01139,cocōliztli,,,29,1,1,0,0.4,[29],29
FCN-VP-01140,cure,,,29,1,1,0,0.4,[29],29
FCN-VP-01141,eztli,Blood.,noun,29,1,1,1,0.9,[29],29
FCN-VP-01142,headache,,,29,1,1,0,0.4,[29],29
FCN-VP-01143,itlacayo,,,29,1,1,0,0.4,[29],29
FCN-VP-01144,itlācayo,,,29,1,1,0,0.4,[29],29
FCN-VP-01145,iyācatzo,,,29,1,1,0,0.4,[29],29
FCN-VP-01146,iyācatzol,,,29,1,1,0,0.4,[29],29
FCN-VP-01147,iīxnēzca,,,29,1,1,0,0.4,[29],29
FCN-VP-01148,liztli,,,29,1,1,0,0.4,[29],29
FCN-VP-01149,mitzcocōz,,,29,1,1,0,0.4,[29],29
FCN-VP-01150,mocuapoloa,,,29,1,1,0,0.4,[29],29
FCN-VP-01151,motequipachoa,,,29,1,1,0,0.4,[29],29
FCN-VP-01152,motlācayo,,,29,1,1,0,0.4,[29],29
FCN-VP-01153,motzontecon,,,29,1,1,0,0.4,[29],29
FCN-VP-01154,moācacahuaquētza,,,29,1,1,0,0.4,[29],29
FCN-VP-01155,neltotōnic,,,29,1,1,0,0.4,[29],29
FCN-VP-01156,notzontecon,,,29,1,1,0,0.4,[29],29
