priority_id,headword,gloss_en,part_of_speech,first_lesson_number,lesson_frequency,occurrence_count,linked_entry_count,avg_confidence,lessons_json
FCN-VP-00715,itzonyo,,,22,1,1,0,0.4,[22]
FCN-VP-00716,iyācapan,,,22,1,1,0,0.4,[22]
FCN-VP-00717,iīxco,,,22,1,1,0,0.4,[22]
FCN-VP-00718,lunch,,,22,1,1,0,0.4,[22]
FCN-VP-00719,macheteh,,,22,1,1,0,0.4,[22]
FCN-VP-00720,machetes,,,22,1,1,0,0.4,[22]
FCN-VP-00721,metlatl,A slab-like grinding stone or mortar.,noun,22,1,1,1,0.9,[22]
FCN-VP-00722,millāh,,,22,1,1,0,0.4,[22]
FCN-VP-00723,mocahua,,,22,1,1,0,0.4,[22]
FCN-VP-00724,mocuapah,,,22,1,1,0,0.4,[22]
FCN-VP-00725,mocuāz,,,22,1,1,0,0.4,[22]
FCN-VP-00726,molōni,,,22,1,1,0,0.4,[22]
FCN-VP-00727,molōniya,,,22,1,1,0,0.4,[22]
FCN-VP-00728,molōnquiya,,,22,1,1,0,0.4,[22]
FCN-VP-00729,momachtitih,,,22,1,1,0,0.4,[22]
FCN-VP-00730,momolōnia,,,22,1,1,0,0.4,[22]
FCN-VP-00731,momāna,,,22,1,1,0,0.4,[22]
FCN-VP-00732,motepēxihuia,,,22,1,1,0,0.4,[22]
FCN-VP-00733,motequihuiah,,,22,1,1,0,0.4,[22]
FCN-VP-00734,motizqui,,,22,1,1,0,0.4,[22]
FCN-VP-00735,motlicomāna,,,22,1,1,0,0.4,[22]
FCN-VP-00736,motēquihuia,,,22,1,1,0,0.4,[22]
FCN-VP-00737,motēquilia,,,22,1,1,0,0.4,[22]
FCN-VP-00738,moxamānia,,,22,1,1,0,0.4,[22]
FCN-VP-00739,mozcalticān,,,22,1,1,0,0.4,[22]
FCN-VP-00740,mēztli,,,22,1,1,0,0.4,[22]
FCN-VP-00741,nehqueh,,,22,1,1,0,0.4,[22]
FCN-VP-00742,pilchachapaltzin,,,22,1,1,0,0.4,[22]
FCN-VP-00743,piltepōztzin,,,22,1,1,0,0.4,[22]
FCN-VP-00744,piltoctzitzin,,,22,1,1,0,0.4,[22]
FCN-VP-00745,pilxināchtzin,,,22,1,1,0,0.4,[22]
FCN-VP-00746,piquix,,,22,1,1,0,0.4,[22]
FCN-VP-00747,piquiz,,,22,1,1,0,0.4,[22]
FCN-VP-00748,pitzactzin,,,22,1,1,0,0.4,[22]
FCN-VP-00749,pixcōmitl,,,22,1,1,0,0.4,[22]
FCN-VP-00750,pātzcalli,,,22,1,1,0,0.4,[22]
FCN-VP-00751,pēhuah,,,22,1,1,0,0.4,[22]
FCN-VP-00752,quicafenmāca,,,22,1,1,0,0.4,[22]
FCN-VP-00753,quichihua,,,22,1,1,0,0.4,[22]
FCN-VP-00754,quichihuah,,,22,1,1,0,0.4,[22]
FCN-VP-00755,quicuic,,,22,1,1,0,0.4,[22]
FCN-VP-00756,quicuāzceh,,,22,1,1,0,0.4,[22]
FCN-VP-00757,quihuicaz,,,22,1,1,0,0.4,[22]
FCN-VP-00758,quihuīca,,,22,1,1,0,0.4,[22]
FCN-VP-00759,quiitzquizceh,,,22,1,1,0,0.4,[22]
FCN-VP-00760,quimehuaz,,,22,1,1,0,0.4,[22]
FCN-VP-00761,quimācuih,,,22,1,1,0,0.4,[22]
FCN-VP-00762,quimācuizceh,,,22,1,1,0,0.4,[22]
FCN-VP-00763,quimāmāh,,,22,1,1,0,0.4,[22]
FCN-VP-00764,quinequih,,,22,1,1,0,0.4,[22]
FCN-VP-00765,quinmaca,,,22,1,1,0,0.4,[22]
FCN-VP-00766,quinmahmāca,,,22,1,1,0,0.4,[22]
FCN-VP-00767,quipahpatlahuah,,,22,1,1,0,0.4,[22]
FCN-VP-00768,quipehpechtia,,,22,1,1,0,0.4,[22]
FCN-VP-00769,quipihuiah,,,22,1,1,0,0.4,[22]
FCN-VP-00770,quipiquih,,,22,1,1,0,0.4,[22]
FCN-VP-00771,quitehtequih,,,22,1,1,0,0.4,[22]
FCN-VP-00772,quitema,,,22,1,1,0,0.4,[22]
FCN-VP-00773,quitemaz,,,22,1,1,0,0.4,[22]
FCN-VP-00774,quitentiz,,,22,1,1,0,0.4,[22]
FCN-VP-00775,quitequihuiah,,,22,1,1,0,0.4,[22]
FCN-VP-00776,quitequiz,,,22,1,1,0,0.4,[22]
FCN-VP-00777,quitequizceh,,,22,1,1,0,0.4,[22]
FCN-VP-00778,quitlalhuiliah,,,22,1,1,0,0.4,[22]
FCN-VP-00779,quitocati,,,22,1,1,0,0.4,[22]
FCN-VP-00780,quitocaz,,,22,1,1,0,0.4,[22]
FCN-VP-00781,quitēmah,,,22,1,1,0,0.4,[22]
FCN-VP-00782,quitēntizceh,,,22,1,1,0,0.4,[22]
FCN-VP-00783,quitōcah,,,22,1,1,0,0.4,[22]
FCN-VP-00784,quixipehuaz,,,22,1,1,0,0.4,[22]
FCN-VP-00785,quixīpehuazceh,,,22,1,1,0,0.4,[22]
FCN-VP-00786,quiātiliah,,,22,1,1,0,0.4,[22]
FCN-VP-00787,quēnce,,,22,1,1,0,0.4,[22]
FCN-VP-00788,shucking,,,22,1,1,0,0.4,[22]
FCN-VP-00789,square,,,22,1,1,0,0.4,[22]
FCN-VP-00790,tepoztli,"hard, workable metal: iron; steel; copper",noun,22,1,1,1,0.9,[22]
FCN-VP-00791,tequitinih,,,22,1,1,0,0.4,[22]
FCN-VP-00792,ticamatizquia,,,22,1,1,0,0.4,[22]
FCN-VP-00793,ticcua,,,22,1,1,0,0.4,[22]
FCN-VP-00794,tilāhuac,,,22,1,1,0,0.4,[22]
FCN-VP-00795,tixtli,dough (food).,noun,22,1,1,1,0.9,[22]
FCN-VP-00796,tlacoyoniah,,,22,1,1,0,0.4,[22]
FCN-VP-00797,tlacuelolli,,,22,1,1,0,0.4,[22]
FCN-VP-00798,tlacuāliztli,,,22,1,1,0,0.4,[22]
FCN-VP-00799,tlacuālliztli,,,22,1,1,0,0.4,[22]
FCN-VP-00800,tlahcuiloliztli,,,22,1,1,0,0.4,[22]
FCN-VP-00801,tlaixhuitequiz,,,22,1,1,0,0.4,[22]
FCN-VP-00802,tlaixhuitequizceh,,,22,1,1,0,0.4,[22]
FCN-VP-00803,tlapohualiztli,divination.,noun,22,1,1,1,0.9,[22]
FCN-VP-00804,tlatentilli,,,22,1,1,0,0.4,[22]
FCN-VP-00805,tlatequiz,,,22,1,1,0,0.4,[22]
FCN-VP-00806,tlatoquiliztli,,,22,1,1,0,0.4,[22]
FCN-VP-00807,tlatōquiliztli,,,22,1,1,0,0.4,[22]
FCN-VP-00808,tlipitza,,,22,1,1,0,0.4,[22]
FCN-VP-00809,tlipītza,,,22,1,1,0,0.4,[22]
FCN-VP-00810,tlitl,fire.,noun,22,1,1,1,0.9,[22]
FCN-VP-00811,tzopelatl,soda (drink).,noun,22,1,1,1,0.9,[22]
FCN-VP-00812,tōcah,,,22,1,1,0,0.4,[22]
FCN-VP-00813,xōnacatl,,,22,1,1,0,0.4,[22]
FCN-VP-00814,yacahuitztic,,,22,1,1,0,0.4,[22]
FCN-VP-00815,yohuatzinco,,,22,1,1,0,0.4,[22]
FCN-VP-00816,yāzceh,,,22,1,1,0,0.4,[22]
FCN-VP-00817,zancualli,,,22,1,1,0,0.4,[22]
FCN-VP-00818,zancualliya,,,22,1,1,0,0.4,[22]
FCN-VP-00819,āhuacāizhuatl,,,22,1,1,0,0.4,[22]
FCN-VP-00820,īhuexca,,,22,1,1,0,0.4,[22]
FCN-VP-00821,īpuntal,,,22,1,1,0,0.4,[22]
FCN-VP-00822,ītētah,,,22,1,1,0,0.4,[22]
FCN-VP-00823,-cuitlapan,,,23,1,1,0,0.4,[23]
FCN-VP-00824,-cā,,,23,1,1,0,0.4,[23]
FCN-VP-00825,-huanya,,,23,1,1,0,0.4,[23]
FCN-VP-00826,-tech,,,23,1,1,0,0.4,[23]
FCN-VP-00827,-tlah,in a place abundant in or abounding with.,suffix,23,1,1,1,0.9,[23]
FCN-VP-00828,-tlan,"A locative suffix denoting adjacency or distance below: Under, around.",suffix,23,1,1,1,0.9,[23]
FCN-VP-00829,-tzintlan,,,23,1,1,0,0.4,[23]
FCN-VP-00830,-īxco,,,23,1,1,0,0.4,[23]
FCN-VP-00831,-īxpan,,,23,1,1,0,0.4,[23]
FCN-VP-00832,apachtitlan,,,23,1,1,0,0.4,[23]
FCN-VP-00833,cacalīcān,,,23,1,1,0,0.4,[23]
FCN-VP-00834,caltech,,,23,1,1,0,0.4,[23]
FCN-VP-00835,calīxpan,,,23,1,1,0,0.4,[23]
FCN-VP-00836,characterized,,,23,1,1,0,0.4,[23]
FCN-VP-00837,chipohtlah,,,23,1,1,0,0.4,[23]
FCN-VP-00838,cuatēnno,,,23,1,1,0,0.4,[23]
FCN-VP-00839,directly,,,23,1,1,0,0.4,[23]
FCN-VP-00840,huahca,then; at that time; next.,conj,23,1,1,1,0.9,[23]
FCN-VP-00841,icxitlan,,,23,1,1,0,0.4,[23]
FCN-VP-00842,inmo-,,,23,1,1,0,0.4,[23]
FCN-VP-00843,mancohtitlah,,,23,1,1,0,0.4,[23]
FCN-VP-00844,mancohtitlan,,,23,1,1,0,0.4,[23]
FCN-VP-00845,mecohtitlan,,,23,1,1,0,0.4,[23]
FCN-VP-00846,michoacān,,,23,1,1,0,0.4,[23]
FCN-VP-00847,mīltēnno,,,23,1,1,0,0.4,[23]
FCN-VP-00848,nacaztzintlan,,,23,1,1,0,0.4,[23]
FCN-VP-00849,nemahtli,,,23,1,1,0,0.4,[23]
FCN-VP-00850,nimomalacachoa,,,23,1,1,0,0.4,[23]
FCN-VP-00851,niquīza,,,23,1,1,0,0.4,[23]
FCN-VP-00852,nochān,,,23,1,1,0,0.4,[23]
FCN-VP-00853,nocuaīxpan,,,23,1,1,0,0.4,[23]
FCN-VP-00854,nocuitlapan,,,23,1,1,0,0.4,[23]
FCN-VP-00855,nohuahca,,,23,1,1,0,0.4,[23]
FCN-VP-00856,nonechca,,,23,1,1,0,0.4,[23]
FCN-VP-00857,notlahcotipan,,,23,1,1,0,0.4,[23]
FCN-VP-00858,noīcān,,,23,1,1,0,0.4,[23]
FCN-VP-00859,noīxpan,,,23,1,1,0,0.4,[23]
FCN-VP-00860,noīxtēnno,,,23,1,1,0,0.4,[23]
FCN-VP-00861,ohtli,path; road,noun,23,1,1,1,0.9,[23]
FCN-VP-00862,tepēīxco,,,23,1,1,0,0.4,[23]
FCN-VP-00863,teīxco,,,23,1,1,0,0.4,[23]
FCN-VP-00864,thus,,,23,1,1,0,0.4,[23]
FCN-VP-00865,tlamāyan,,,23,1,1,0,0.4,[23]
FCN-VP-00866,tlanempan,,,23,1,1,0,0.4,[23]
FCN-VP-00867,tlapan,,,23,1,1,0,0.4,[23]
FCN-VP-00868,tlapanico,,,23,1,1,0,0.4,[23]
FCN-VP-00869,tlapotexcān,,,23,1,1,0,0.4,[23]
FCN-VP-00870,tlapoyauhcān,,,23,1,1,0,0.4,[23]
FCN-VP-00871,totepōtzco,,,23,1,1,0,0.4,[23]
FCN-VP-00872,tzompan,,,23,1,1,0,0.4,[23]
FCN-VP-00873,tzonco,,,23,1,1,0,0.4,[23]
FCN-VP-00874,tēīxco,,,23,1,1,0,0.4,[23]
FCN-VP-00875,xitlāhuac,,,23,1,1,0,0.4,[23]
FCN-VP-00876,xōchihtlah,,,23,1,1,0,0.4,[23]
FCN-VP-00877,zacahtlan,,,23,1,1,0,0.4,[23]
FCN-VP-00878,ācatitlan,,,23,1,1,0,0.4,[23]
FCN-VP-00879,ātzālan,,,23,1,1,0,0.4,[23]
FCN-VP-00880,ātēnno,,,23,1,1,0,0.4,[23]
FCN-VP-00881,īca,,,23,1,1,0,0.4,[23]
FCN-VP-00882,īcān,,,23,1,1,0,0.4,[23]
FCN-VP-00883,īicxitzalan,,,23,1,1,0,0.4,[23]
FCN-VP-00884,īihtico,,,23,1,1,0,0.4,[23]
FCN-VP-00885,īinacaztlan,,,23,1,1,0,0.4,[23]
FCN-VP-00886,īxcanexcān,,,23,1,1,0,0.4,[23]
FCN-VP-00887,īxtlan,,,23,1,1,0,0.4,[23]
FCN-VP-00888,caltlamachtihcan,,,24,1,1,0,0.4,[24]
FCN-VP-00889,chicuēyiya,,,24,1,1,0,0.4,[24]
FCN-VP-00890,elizquia,,,24,1,1,0,0.4,[24]
FCN-VP-00891,elizquiah,,,24,1,1,0,0.4,[24]
FCN-VP-00892,elqui,,,24,1,1,0,0.4,[24]
FCN-VP-00893,huālla,,,24,1,1,0,0.4,[24]
FCN-VP-00894,huāllacān,,,24,1,1,0,0.4,[24]
FCN-VP-00895,huāllauh,,,24,1,1,0,0.4,[24]
FCN-VP-00896,huāllayaya,,,24,1,1,0,0.4,[24]
FCN-VP-00897,huāllayayah,,,24,1,1,0,0.4,[24]
FCN-VP-00898,huāllazquia,,,24,1,1,0,0.4,[24]
FCN-VP-00899,huāllazquiah,,,24,1,1,0,0.4,[24]
FCN-VP-00900,huāllohui,,,24,1,1,0,0.4,[24]
FCN-VP-00901,huāllohuih,,,24,1,1,0,0.4,[24]
FCN-VP-00902,ihhuiya,,,24,1,1,0,0.4,[24]
FCN-VP-00903,inelizquiah,,,24,1,1,0,0.4,[24]
FCN-VP-00904,inhuallazceh,,,24,1,1,0,0.4,[24]
FCN-VP-00905,inhuallazquiah,,,24,1,1,0,0.4,[24]
FCN-VP-00906,inhuāllahqueh,,,24,1,1,0,0.4,[24]
FCN-VP-00907,inhuāllayayah,,,24,1,1,0,0.4,[24]
FCN-VP-00908,inhuāllohuih,,,24,1,1,0,0.4,[24]
FCN-VP-00909,inihhuiah,,,24,1,1,0,0.4,[24]
FCN-VP-00910,initztoqueh,,,24,1,1,0,0.4,[24]
FCN-VP-00911,initztoyah,,,24,1,1,0,0.4,[24]
FCN-VP-00912,initztozceh,,,24,1,1,0,0.4,[24]
FCN-VP-00913,initztozquiah,,,24,1,1,0,0.4,[24]
FCN-VP-00914,inyohuih,,,24,1,1,0,0.4,[24]
FCN-VP-00915,inyohuiyayah,,,24,1,1,0,0.4,[24]
FCN-VP-00916,inyāhqueh,,,24,1,1,0,0.4,[24]
FCN-VP-00917,inyāzceh,,,24,1,1,0,0.4,[24]
FCN-VP-00918,inyāzquiah,,,24,1,1,0,0.4,[24]
FCN-VP-00919,itztozquia,,,24,1,1,0,0.4,[24]
FCN-VP-00920,itztozquiah,,,24,1,1,0,0.4,[24]
FCN-VP-00921,monechca,,,24,1,1,0,0.4,[24]
FCN-VP-00922,māhuiltia,,,24,1,1,0,0.4,[24]
FCN-VP-00923,niciauhtoc,,,24,1,1,0,0.4,[24]
FCN-VP-00924,nicualāntoc,,,24,1,1,0,0.4,[24]
FCN-VP-00925,nicueciuhtoc,,,24,1,1,0,0.4,[24]
FCN-VP-00926,nihuāllayaya,,,24,1,1,0,0.4,[24]
FCN-VP-00927,nihuāllazquia,,,24,1,1,0,0.4,[24]
FCN-VP-00928,niihhuiya,,,24,1,1,0,0.4,[24]
FCN-VP-00929,niitztozquia,,,24,1,1,0,0.4,[24]
FCN-VP-00930,niyohuiyaya,,,24,1,1,0,0.4,[24]
FCN-VP-00931,niyōlpactoc,,,24,1,1,0,0.4,[24]
FCN-VP-00932,noicnīhuan,,,24,1,1,0,0.4,[24]
FCN-VP-00933,notatahhuan,,,24,1,1,0,0.4,[24]
FCN-VP-00934,quicuāz,,,24,1,1,0,0.4,[24]
FCN-VP-00935,quiittati,,,24,1,1,0,0.4,[24]
FCN-VP-00936,quinequiyaya,,,24,1,1,0,0.4,[24]
FCN-VP-00937,quīniuhqui,,,24,1,1,0,0.4,[24]
FCN-VP-00938,quīzaz,,,24,1,1,0,0.4,[24]
FCN-VP-00939,tielizquia,,,24,1,1,0,0.4,[24]
FCN-VP-00940,tielizquiah,,,24,1,1,0,0.4,[24]
FCN-VP-00941,tihuallaz,,,24,1,1,0,0.4,[24]
FCN-VP-00942,tihuallazquia,,,24,1,1,0,0.4,[24]
FCN-VP-00943,tihuāllacān,,,24,1,1,0,0.4,[24]
FCN-VP-00944,tihuāllayaya,,,24,1,1,0,0.4,[24]
FCN-VP-00945,tihuāllayayah,,,24,1,1,0,0.4,[24]
FCN-VP-00946,tihuāllazceh,,,24,1,1,0,0.4,[24]
FCN-VP-00947,tihuāllazquiah,,,24,1,1,0,0.4,[24]
FCN-VP-00948,tiitztoc,,,24,1,1,0,0.4,[24]
FCN-VP-00949,tiitztozquia,,,24,1,1,0,0.4,[24]
FCN-VP-00950,titlacuāzceh,,,24,1,1,0,0.4,[24]
FCN-VP-00951,tiyohuiyaya,,,24,1,1,0,0.4,[24]
FCN-VP-00952,tiyohuiyayah,,,24,1,1,0,0.4,[24]
FCN-VP-00953,tiyāzquia,,,24,1,1,0,0.4,[24]
FCN-VP-00954,tiyāzquiah,,,24,1,1,0,0.4,[24]
FCN-VP-00955,tōctli,,,24,1,1,0,0.4,[24]
FCN-VP-00956,xihuallacan,,,24,1,1,0,0.4,[24]
FCN-VP-00957,xiyācān,,,24,1,1,0,0.4,[24]
FCN-VP-00958,yohuiyaya,,,24,1,1,0,0.4,[24]
FCN-VP-00959,yohuiyayah,,,24,1,1,0,0.4,[24]
FCN-VP-00960,yāhqui,,,24,1,1,0,0.4,[24]
FCN-VP-00961,yāuh,,,24,1,1,0,0.4,[24]
FCN-VP-00962,yāz,,,24,1,1,0,0.4,[24]
FCN-VP-00963,yāzquia,,,24,1,1,0,0.4,[24]
FCN-VP-00964,yāzquiah,,,24,1,1,0,0.4,[24]
FCN-VP-00965,īconēuh,,,24,1,1,0,0.4,[24]
FCN-VP-00966,īmachicnuh,,,24,1,1,0,0.4,[24]
FCN-VP-00967,īmīllah,,,24,1,1,0,0.4,[24]
FCN-VP-00968,ītatahhuan,,,24,1,1,0,0.4,[24]
FCN-VP-00969,ītequipoyohuan,,,24,1,1,0,0.4,[24]
FCN-VP-00970,alaxoxcuahuitl,,,25,1,1,0,0.4,[25]
FCN-VP-00971,alaxoxcuatinih,,,25,1,1,0,0.4,[25]
FCN-VP-00972,chair,,,25,1,1,0,0.4,[25]
FCN-VP-00973,chela,,,25,1,1,0,0.4,[25]
FCN-VP-00974,ciauhqueh,,,25,1,1,0,0.4,[25]
FCN-VP-00975,ciauhtoc,,,25,1,1,0,0.4,[25]
FCN-VP-00976,cuaciyah,,,25,1,1,0,0.4,[25]
FCN-VP-00977,cuatzālan,,,25,1,1,0,0.4,[25]
FCN-VP-00978,etlacualli,,,25,1,1,0,0.4,[25]
FCN-VP-00979,ihcatocān,,,25,1,1,0,0.4,[25]
FCN-VP-00980,ihcatoqueh,,,25,1,1,0,0.4,[25]
FCN-VP-00981,ihcatozquia,,,25,1,1,0,0.4,[25]
FCN-VP-00982,ihcatozquiah,,,25,1,1,0,0.4,[25]
FCN-VP-00983,inihcatoqueh,,,25,1,1,0,0.4,[25]
FCN-VP-00984,inihcatozquiah,,,25,1,1,0,0.4,[25]
FCN-VP-00985,inyatoqueh,,,25,1,1,0,0.4,[25]
FCN-VP-00986,inyatozquiah,,,25,1,1,0,0.4,[25]
FCN-VP-00987,liquid,,,25,1,1,0,0.4,[25]
FCN-VP-00988,mancohcuahuitl,,,25,1,1,0,0.4,[25]
FCN-VP-00989,mochīuhqui,,,25,1,1,0,0.4,[25]
FCN-VP-00990,mānto,,,25,1,1,0,0.4,[25]
FCN-VP-00991,māntoc,,,25,1,1,0,0.4,[25]
FCN-VP-00992,māntoya,,,25,1,1,0,0.4,[25]
FCN-VP-00993,māntoz,,,25,1,1,0,0.4,[25]
FCN-VP-00994,māntozquia,,,25,1,1,0,0.4,[25]
FCN-VP-00995,nelhueyi,,,25,1,1,0,0.4,[25]
FCN-VP-00996,niihcatozquia,,,25,1,1,0,0.4,[25]
FCN-VP-00997,niyatozquia,,,25,1,1,0,0.4,[25]
FCN-VP-00998,nomīllah,,,25,1,1,0,0.4,[25]
FCN-VP-00999,notlanempan,,,25,1,1,0,0.4,[25]
FCN-VP-01000,oncazquia,,,25,1,1,0,0.4,[25]
FCN-VP-01001,tiihcatocān,,,25,1,1,0,0.4,[25]
FCN-VP-01002,tiihcatoqueh,,,25,1,1,0,0.4,[25]
FCN-VP-01003,tiihcatozquia,,,25,1,1,0,0.4,[25]
FCN-VP-01004,tiihcatozquiah,,,25,1,1,0,0.4,[25]
FCN-VP-01005,tiyatocān,,,25,1,1,0,0.4,[25]
FCN-VP-01006,tiyatoqueh,,,25,1,1,0,0.4,[25]
FCN-VP-01007,tiyatozquia,,,25,1,1,0,0.4,[25]
FCN-VP-01008,tiyatozquiah,,,25,1,1,0,0.4,[25]
FCN-VP-01009,tlachpānah,,,25,1,1,0,0.4,[25]
FCN-VP-01010,tlacuāzceh,,,25,1,1,0,0.4,[25]
FCN-VP-01011,tlaqui,,,25,1,1,0,0.4,[25]
FCN-VP-01012,tomāhuac,,,25,1,1,0,0.4,[25]
FCN-VP-01013,torohmeh,,,25,1,1,0,0.4,[25]
FCN-VP-01014,xiihcatocān,,,25,1,1,0,0.4,[25]
FCN-VP-01015,xiyatocān,,,25,1,1,0,0.4,[25]
FCN-VP-01016,yatocān,,,25,1,1,0,0.4,[25]
FCN-VP-01017,yatoqueh,,,25,1,1,0,0.4,[25]
FCN-VP-01018,yatozquia,,,25,1,1,0,0.4,[25]
FCN-VP-01019,yatozquiah,,,25,1,1,0,0.4,[25]
FCN-VP-01020,ātli,,,25,1,1,0,0.4,[25]
FCN-VP-01021,alaxocuahuitl,,,26,1,1,0,0.4,[26]
FCN-VP-01022,attach,,,26,1,1,0,0.4,[26]
FCN-VP-01023,iicnīhuan,,,26,1,1,0,0.4,[26]
FCN-VP-01024,momachtiqui,,,26,1,1,0,0.4,[26]
FCN-VP-01025,moztla,Tomorrow.,adv,26,1,1,1,0.9,[26]
FCN-VP-01026,nicuatleco,,,26,1,1,0,0.4,[26]
FCN-VP-01027,nicuatlehcoti,,,26,1,1,0,0.4,[26]
FCN-VP-01028,nimomachtiqui,,,26,1,1,0,0.4,[26]
FCN-VP-01029,nimomachtiti,,,26,1,1,0,0.4,[26]
FCN-VP-01030,nimāltito,,,26,1,1,0,0.4,[26]
FCN-VP-01031,nitlachpānaco,,,26,1,1,0,0.4,[26]
FCN-VP-01032,nitlacuāco,,,26,1,1,0,0.4,[26]
FCN-VP-01033,niātlacuito,,,26,1,1,0,0.4,[26]
FCN-VP-01034,timomachtiti,,,26,1,1,0,0.4,[26]
FCN-VP-01035,titlacuāqui,,,26,1,1,0,0.4,[26]
FCN-VP-01036,tlachpānaco,,,26,1,1,0,0.4,[26]
FCN-VP-01037,tlacuāco,,,26,1,1,0,0.4,[26]
FCN-VP-01038,tlacuāqui,,,26,1,1,0,0.4,[26]
FCN-VP-01039,īcihuāuh,,,26,1,1,0,0.4,[26]
FCN-VP-01040,ahui,,,27,1,1,0,0.4,[27]
FCN-VP-01041,chancacah,,,27,1,1,0,0.4,[27]
FCN-VP-01042,chorizo,,,27,1,1,0,0.4,[27]
FCN-VP-01043,cilchīlli,,,27,1,1,0,0.4,[27]
FCN-VP-01044,cuatlacquetl,,,27,1,1,0,0.4,[27]
FCN-VP-01045,cēmpōhualli,,,27,1,1,0,0.4,[27]
FCN-VP-01046,ichcācuatitlan,,,27,1,1,0,0.4,[27]
FCN-VP-01047,imīxxo,,,27,1,1,0,0.4,[27]
FCN-VP-01048,mancuernah,,,27,1,1,0,0.4,[27]
FCN-VP-01049,mochancacah,,,27,1,1,0,0.4,[27]
FCN-VP-01050,nimītzhuīquilia,,,27,1,1,0,0.4,[27]
FCN-VP-01051,piquin,,,27,1,1,0,0.4,[27]
FCN-VP-01052,purchases,,,27,1,1,0,0.4,[27]
FCN-VP-01053,tamachihua,,,27,1,1,0,0.4,[27]
FCN-VP-01054,tepēnāhuac,,,27,1,1,0,0.4,[27]
FCN-VP-01055,ticcāhua,,,27,1,1,0,0.4,[27]
FCN-VP-01056,tichuīcaz,,,27,1,1,0,0.4,[27]
FCN-VP-01057,tiānquiz,,,27,1,1,0,0.4,[27]
FCN-VP-01058,tlacolula,,,27,1,1,0,0.4,[27]
FCN-VP-01059,tlacōhuah,,,27,1,1,0,0.4,[27]
FCN-VP-01060,tlanamācah,,,27,1,1,0,0.4,[27]
FCN-VP-01061,tlapatlah,,,27,1,1,0,0.4,[27]
FCN-VP-01062,tlatzquintli,,,27,1,1,0,0.4,[27]
FCN-VP-01063,tolōntic,,,27,1,1,0,0.4,[27]
FCN-VP-01064,tzopēlic,,,27,1,1,0,0.4,[27]
FCN-VP-01065,xinēchmāca,,,27,1,1,0,0.4,[27]
FCN-VP-01066,zgquoje,,,27,1,1,0,0.4,[27]
FCN-VP-01067,īpatiuh,,,27,1,1,0,0.4,[27]
FCN-VP-01068,īyōllo,,,27,1,1,0,0.4,[27]
FCN-VP-01069,cānah,,,28,1,1,0,0.4,[28]
FCN-VP-01070,huahcauhquiya,,,28,1,1,0,0.4,[28]
FCN-VP-01071,inmotlaloyayah,,,28,1,1,0,0.4,[28]
FCN-VP-01072,inquicuāyayah,,,28,1,1,0,0.4,[28]
FCN-VP-01073,inquicāhuyayah,,,28,1,1,0,0.4,[28]
FCN-VP-01074,inquiilliyayah,,,28,1,1,0,0.4,[28]
FCN-VP-01075,inquiittayayah,,,28,1,1,0,0.4,[28]
FCN-VP-01076,inquimāmāyayah,,,28,1,1,0,0.4,[28]
FCN-VP-01077,inquipayayah,,,28,1,1,0,0.4,[28]
FCN-VP-01078,inquipoloyayah,,,28,1,1,0,0.4,[28]
FCN-VP-01079,inquiāmatiyayah,,,28,1,1,0,0.4,[28]
FCN-VP-01080,inquiōniyayah,,,28,1,1,0,0.4,[28]
FCN-VP-01081,ināmiquiyayah,,,28,1,1,0,0.4,[28]
FCN-VP-01082,miquiyaya,,,28,1,1,0,0.4,[28]
FCN-VP-01083,miquiyayah,,,28,1,1,0,0.4,[28]
FCN-VP-01084,motlaloyaya,,,28,1,1,0,0.4,[28]
FCN-VP-01085,motlaloyayah,,,28,1,1,0,0.4,[28]
FCN-VP-01086,nacatl,Meat; flesh.,noun,28,1,1,1,0.9,[28]
FCN-VP-01087,niccuāyaya,,,28,1,1,0,0.4,[28]
FCN-VP-01088,niccāhuayaya,,,28,1,1,0,0.4,[28]
FCN-VP-01089,nicmāmāyaya,,,28,1,1,0,0.4,[28]
FCN-VP-01090,nicāmatiyaya,,,28,1,1,0,0.4,[28]
FCN-VP-01091,nicōniyaya,,,28,1,1,0,0.4,[28]
FCN-VP-01092,nimotlaloyaya,,,28,1,1,0,0.4,[28]
FCN-VP-01093,niquilliyaya,,,28,1,1,0,0.4,[28]
FCN-VP-01094,niquittayaya,,,28,1,1,0,0.4,[28]
FCN-VP-01095,niāmiquiyaya,,,28,1,1,0,0.4,[28]
FCN-VP-01096,occur,,,28,1,1,0,0.4,[28]
FCN-VP-01097,quicuāyaya,,,28,1,1,0,0.4,[28]
FCN-VP-01098,quicuāyayah,,,28,1,1,0,0.4,[28]
FCN-VP-01099,quicāhuyaya,,,28,1,1,0,0.4,[28]
FCN-VP-01100,quicāhuyayah,,,28,1,1,0,0.4,[28]
FCN-VP-01101,quiittayaya,,,28,1,1,0,0.4,[28]
FCN-VP-01102,quiittayayah,,,28,1,1,0,0.4,[28]
FCN-VP-01103,quilliyaya,,,28,1,1,0,0.4,[28]
FCN-VP-01104,quilliyayah,,,28,1,1,0,0.4,[28]
FCN-VP-01105,quimāmāyaya,,,28,1,1,0,0.4,[28]
FCN-VP-01106,quimāmāyayah,,,28,1,1,0,0.4,[28]
FCN-VP-01107,quipayaya,,,28,1,1,0,0.4,[28]
FCN-VP-01108,quipayayah,,,28,1,1,0,0.4,[28]
